id,name,host_id,host_is_superhost,neighbourhood_cleansed,property_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_list
47952551,Urq101| Compact studio in Leblon,1982737,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Smart lock"", ""Oven"", ""TV"", ""Bed linens"", ""Washer"", ""Hot water"", ""Coffee maker"", ""Refrigerator"", ""Essentials"", ""Kitchen"", ""Iron"", ""Stove"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Free parking on premises"", ""Elevator"", ""Self check-in"", ""Air conditioning""]",200.0,4.49,4.53,4.72,4.72,4.51,4.88,4.42,"['Dedicated workspace', 'Smart lock', 'Oven', 'TV', 'Bed linens', 'Washer', 'Hot water', 'Coffee maker', 'Refrigerator', 'Essentials', 'Kitchen', 'Iron', 'Stove', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Free parking on premises', 'Elevator', 'Self check-in', 'Air conditioning']"
48295926,Leblon cobertura de cinema,727296,True,Leblon,Entire rental unit,"[""Dedicated workspace"", ""TV with standard cable"", ""Smoking allowed"", ""Body soap"", ""Bed linens"", ""Window guards"", ""Hot water"", ""Outdoor shower"", ""Hangers"", ""Room-darkening shades"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Essentials"", ""Pets allowed"", ""Kitchen"", ""Iron"", ""Private hot tub"", ""Pool"", ""Wifi"", ""Extra pillows and blankets"", ""Free parking on premises""]",715.0,4.98,4.91,4.87,4.98,5.0,4.96,4.83,"['Dedicated workspace', 'TV with standard cable', 'Smoking allowed', 'Body soap', 'Bed linens', 'Window guards', 'Hot water', 'Outdoor shower', 'Hangers', 'Room-darkening shades', 'AC - split type ductless system', 'Exterior security cameras on property', 'Essentials', 'Pets allowed', 'Kitchen', 'Iron', 'Private hot tub', 'Pool', 'Wifi', 'Extra pillows and blankets', 'Free parking on premises']"
47988339,"Leblon 2 qtos com WI-FI, vaga e vista para a Lagoa",10541644,False,Leblon,Entire rental unit,"[""Washer"", ""TV"", ""Room-darkening shades"", ""Dedicated workspace"", ""Air conditioning"", ""Essentials"", ""Host greets you"", ""Shampoo"", ""Shower gel"", ""Iron"", ""Body soap"", ""Wifi"", ""Bed linens"", ""Cooking basics"", ""Hot water"", ""Kitchen"", ""Pets allowed"", ""Hair dryer"", ""Private entrance"", ""Free parking on premises"", ""Drying rack for clothing"", ""Clothing storage"", ""Cleaning products"", ""Hangers"", ""Dishes and silverware""]",754.0,4.67,4.73,4.73,5.0,4.87,4.93,4.6,"['Washer', 'TV', 'Room-darkening shades', 'Dedicated workspace', 'Air conditioning', 'Essentials', 'Host greets you', 'Shampoo', 'Shower gel', 'Iron', 'Body soap', 'Wifi', 'Bed linens', 'Cooking basics', 'Hot water', 'Kitchen', 'Pets allowed', 'Hair dryer', 'Private entrance', 'Free parking on premises', 'Drying rack for clothing', 'Clothing storage', 'Cleaning products', 'Hangers', 'Dishes and silverware']"
48070582,Breakfast at Leblon★Vista para o Cristo Redentor,22713969,True,Leblon,Entire rental unit,"[""Window AC unit"", ""TV"", ""Room-darkening shades"", ""Ethernet connection"", ""Dedicated workspace"", ""Stove"", ""Oven"", ""Essentials"", ""Children\u2019s books and toys"", ""Wine glasses"", ""Host greets you"", ""Free street parking"", ""Mountain view"", ""Shampoo"", ""Fire extinguisher"", ""Coffee"", ""First aid kit"", ""Wifi"", ""Refrigerator"", ""Freezer"", ""Blender"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Hot water"", ""Shared backyard \u2013 Fully fenced"", ""Kitchen"", ""Books and reading material"", ""Pets allowed"", ""Coffee maker"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Microwave"", ""Dining table"", ""Hair dryer"", ""Private entrance"", ""Drying rack for clothing"", ""Children\u2019s dinnerware"", ""Laundromat nearby"", ""Hangers"", ""Clothing storage: wardrobe and dresser"", ""Patio or balcony"", ""Elevator"", ""Paid parking garage on premises \u2013 1 space"", ""Breakfast"", ""Dishes and silverware"", ""Portable fans""]",,4.63,4.88,4.38,4.88,5.0,4.75,4.63,"['Window AC unit', 'TV', 'Room-darkening shades', 'Ethernet connection', 'Dedicated workspace', 'Stove', 'Oven', 'Essentials', 'Children’s books and toys', 'Wine glasses', 'Host greets you', 'Free street parking', 'Mountain view', 'Shampoo', 'Fire extinguisher', 'Coffee', 'First aid kit', 'Wifi', 'Refrigerator', 'Freezer', 'Blender', 'Bed linens', 'Cooking basics', 'Baking sheet', 'Hot water', 'Shared backyard – Fully fenced', 'Kitchen', 'Books and reading material', 'Pets allowed', 'Coffee maker', 'Long term stays allowed', 'Extra pillows and blankets', 'Microwave', 'Dining table', 'Hair dryer', 'Private entrance', 'Drying rack for clothing', 'Children’s dinnerware', 'Laundromat nearby', 'Hangers', 'Clothing storage: wardrobe and dresser', 'Patio or balcony', 'Elevator', 'Paid parking garage on premises – 1 space', 'Breakfast', 'Dishes and silverware', 'Portable fans']"
48121413,Leblon- Conforto-Segurança- Rua nobre e tranquila,322277570,True,Leblon,Entire rental unit,"[""Body soap"", ""Bed linens"", ""Dining table"", ""Bidet"", ""Window guards"", ""Paid parking off premises"", ""Laundromat nearby"", ""Hot water"", ""Outdoor shower"", ""Hangers"", ""Coffee maker"", ""Room-darkening shades"", ""Blender"", ""Free washer"", ""Refrigerator"", ""Exterior security cameras on property"", ""Paid parking garage on premises"", ""Essentials"", ""Ceiling fan"", ""Pets allowed"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Drying rack for clothing"", ""Stove"", ""Shared beach access"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Clothing storage: wardrobe"", ""Microwave"", ""32 inch HDTV with Roku"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator""]",412.0,4.91,4.82,4.91,5.0,5.0,4.82,4.91,"['Body soap', 'Bed linens', 'Dining table', 'Bidet', 'Window guards', 'Paid parking off premises', 'Laundromat nearby', 'Hot water', 'Outdoor shower', 'Hangers', 'Coffee maker', 'Room-darkening shades', 'Blender', 'Free washer', 'Refrigerator', 'Exterior security cameras on property', 'Paid parking garage on premises', 'Essentials', 'Ceiling fan', 'Pets allowed', 'Kitchen', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Drying rack for clothing', 'Stove', 'Shared beach access', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Clothing storage: wardrobe', 'Microwave', '32 inch HDTV with Roku', 'Cleaning products', 'Extra pillows and blankets', 'Elevator']"
48570134,"Leblon - Apto 3 quartos, ao lado praia e shopping.",59749856,False,Leblon,Entire rental unit,"[""Mini fridge"", ""Oven"", ""TV"", ""Bed linens"", ""Dining table"", ""Gas stove"", ""Brastemp refrigerator"", ""Washer"", ""Coffee maker: Nespresso"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Wine glasses"", ""Room-darkening shades"", ""AC - split type ductless system"", ""Fast wifi \u2013 191 Mbps"", ""Essentials"", ""Kitchen"", ""Iron"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Beach access \u2013 Beachfront""]",1791.0,5.0,5.0,4.6,5.0,5.0,5.0,5.0,"['Mini fridge', 'Oven', 'TV', 'Bed linens', 'Dining table', 'Gas stove', 'Brastemp refrigerator', 'Washer', 'Coffee maker: Nespresso', 'Coffee', 'Hot water', 'Hair dryer', 'Wine glasses', 'Room-darkening shades', 'AC - split type ductless system', 'Fast wifi – 191 Mbps', 'Essentials', 'Kitchen', 'Iron', 'Drying rack for clothing', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Beach access – Beachfront']"
48197978,Cozy Leblon,387679295,True,Leblon,Entire rental unit,"[""TV"", ""Dedicated workspace"", ""Air conditioning"", ""Stove"", ""Oven"", ""Essentials"", ""Wine glasses"", ""Clothing storage: wardrobe"", ""Heating"", ""Shampoo"", ""Paid parking off premises"", ""Iron"", ""Body soap"", ""First aid kit"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Cooking basics"", ""Hot water"", ""Kitchen"", ""Pets allowed"", ""Beach access \u2013 Beachfront"", ""Microwave"", ""Hair dryer"", ""Conditioner"", ""Drying rack for clothing"", ""Laundromat nearby"", ""Hangers"", ""Toaster"", ""Coffee maker: Nespresso"", ""Dishes and silverware"", ""Ceiling fan""]",166.0,4.91,4.92,4.84,4.98,4.99,5.0,4.91,"['TV', 'Dedicated workspace', 'Air conditioning', 'Stove', 'Oven', 'Essentials', 'Wine glasses', 'Clothing storage: wardrobe', 'Heating', 'Shampoo', 'Paid parking off premises', 'Iron', 'Body soap', 'First aid kit', 'Wifi', 'Refrigerator', 'Bed linens', 'Cooking basics', 'Hot water', 'Kitchen', 'Pets allowed', 'Beach access – Beachfront', 'Microwave', 'Hair dryer', 'Conditioner', 'Drying rack for clothing', 'Laundromat nearby', 'Hangers', 'Toaster', 'Coffee maker: Nespresso', 'Dishes and silverware', 'Ceiling fan']"
48737459,Na mais Badalada rua do Leblon p/até 04 Wi-Fi 400M,1422607,True,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""Ethernet connection"", ""Bed linens"", ""Shampoo"", ""Washer"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Coffee maker"", ""Room-darkening shades"", ""Refrigerator"", ""Dishwasher"", ""Essentials"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Stove"", ""HDTV"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Free street parking"", ""Microwave"", ""Free parking on premises"", ""Elevator"", ""Air conditioning""]",,5.0,5.0,5.0,5.0,5.0,5.0,4.85,"['Dedicated workspace', 'Oven', 'Ethernet connection', 'Bed linens', 'Shampoo', 'Washer', 'Hot water', 'Hair dryer', 'Hangers', 'Coffee maker', 'Room-darkening shades', 'Refrigerator', 'Dishwasher', 'Essentials', 'Kitchen', 'Long term stays allowed', 'Iron', 'Stove', 'HDTV', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Free street parking', 'Microwave', 'Free parking on premises', 'Elevator', 'Air conditioning']"
49115835,Apart hotel no  Leblon. Amplo e silencioso.,181835865,False,Leblon,Entire serviced apartment,"[""Essentials"", ""TV"", ""Hot water"", ""Hair dryer"", ""Fire extinguisher"", ""Kitchen"", ""Pets allowed"", ""Gym"", ""Hangers"", ""Iron"", ""Free parking on premises"", ""Elevator"", ""Washer"", ""Pool"", ""Air conditioning"", ""Wifi""]",644.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,"['Essentials', 'TV', 'Hot water', 'Hair dryer', 'Fire extinguisher', 'Kitchen', 'Pets allowed', 'Gym', 'Hangers', 'Iron', 'Free parking on premises', 'Elevator', 'Washer', 'Pool', 'Air conditioning', 'Wifi']"
49441183,"Unhotel - Excelente Apto no Leblon, perto da praia",21365765,False,Leblon,Entire rental unit,"[""Clothing storage: closet"", ""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Smart lock"", ""Oven"", ""Canal view"", ""Body soap"", ""Bed linens"", ""Dining table"", ""Gas stove"", ""Bidet"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Room-darkening shades"", ""Refrigerator"", ""Paid crib - available upon request"", ""Freezer"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Single level home"", ""City skyline view"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Mountain view"", ""Free washer \u2013 In unit"", ""40 inch HDTV"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Microwave"", ""Private entrance"", ""Cleaning products"", ""Beach access \u2013 Beachfront"", ""Self check-in""]",428.0,4.5,4.6,4.4,4.8,4.7,4.8,4.3,"['Clothing storage: closet', 'Coffee maker: drip coffee maker', 'Dedicated workspace', 'Smart lock', 'Oven', 'Canal view', 'Body soap', 'Bed linens', 'Dining table', 'Gas stove', 'Bidet', 'Coffee', 'Hot water', 'Hair dryer', 'Hangers', 'First aid kit', 'Room-darkening shades', 'Refrigerator', 'Paid crib - available upon request', 'Freezer', 'Essentials', 'Fire extinguisher', 'Kitchen', 'Single level home', 'City skyline view', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Mountain view', 'Free washer – In unit', '40 inch HDTV', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Microwave', 'Private entrance', 'Cleaning products', 'Beach access – Beachfront', 'Self check-in']"
49476567,Ap charmoso e super bem localizado,399030788,False,Leblon,Entire rental unit,"[""Microwave"", ""Dedicated workspace"", ""Life size games"", ""Smart lock"", ""Washer"", ""TV"", ""Hot water"", ""Kitchen"", ""Blender"", ""Self check-in"", ""AC - split type ductless system"", ""Bed linens"", ""Beach access \u2013 Beachfront"", ""Room-darkening shades"", ""Essentials"", ""Elevator"", ""Body soap"", ""Portable fans"", ""Paid parking lot off premises"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Iron"", ""Wine glasses"", ""Oven"", ""Fire extinguisher"", ""Freezer"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Cooking basics"", ""Outdoor furniture"", ""Drying rack for clothing""]",540.0,4.89,4.89,4.86,5.0,4.86,4.96,4.86,"['Microwave', 'Dedicated workspace', 'Life size games', 'Smart lock', 'Washer', 'TV', 'Hot water', 'Kitchen', 'Blender', 'Self check-in', 'AC - split type ductless system', 'Bed linens', 'Beach access – Beachfront', 'Room-darkening shades', 'Essentials', 'Elevator', 'Body soap', 'Portable fans', 'Paid parking lot off premises', 'Clothing storage: wardrobe', 'Dishes and silverware', 'Iron', 'Wine glasses', 'Oven', 'Fire extinguisher', 'Freezer', 'Wifi', 'Hair dryer', 'Hangers', 'Cooking basics', 'Outdoor furniture', 'Drying rack for clothing']"
50443732,Leblon com linda vista para 6 pessoas LB205A,12909867,False,Leblon,Entire condo,"[""Pack \u2019n play/Travel crib"", ""Dedicated workspace"", ""Private patio or balcony"", ""Lake view"", ""Bed linens"", ""Dining table"", ""Gas stove"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Coffee maker"", ""Wine glasses"", ""AC - split type ductless system"", ""Refrigerator"", ""Essentials"", ""Pets allowed"", ""Kitchen"", ""Iron"", ""Window AC unit"", ""Shared outdoor pool - available all year, open specific hours"", ""Drying rack for clothing"", ""Mountain view"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Clothing storage: wardrobe"", ""Cleaning products"", ""Free parking on premises"", ""Elevator"", ""40 inch TV with standard cable""]",767.0,4.62,4.69,4.33,4.77,4.82,4.96,4.58,"['Pack ’n play/Travel crib', 'Dedicated workspace', 'Private patio or balcony', 'Lake view', 'Bed linens', 'Dining table', 'Gas stove', 'Hot water', 'Hair dryer', 'Hangers', 'Coffee maker', 'Wine glasses', 'AC - split type ductless system', 'Refrigerator', 'Essentials', 'Pets allowed', 'Kitchen', 'Iron', 'Window AC unit', 'Shared outdoor pool - available all year, open specific hours', 'Drying rack for clothing', 'Mountain view', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Clothing storage: wardrobe', 'Cleaning products', 'Free parking on premises', 'Elevator', '40 inch TV with standard cable']"
50178344,Leblon: Microapto Estiloso Reformado e Completo.,3676628,True,Leblon,Entire condo,"[""Mini fridge"", ""Dedicated workspace"", ""Smart lock"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Shampoo"", ""Shower gel"", ""Paid parking lot off premises"", ""Hot water"", ""Hair dryer"", ""Wine glasses"", ""Refrigerator"", ""HDTV with Netflix"", ""Essentials"", ""Fire extinguisher"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Smoke alarm"", ""Shared beach access"", ""Conditioner"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Microwave"", ""Private entrance"", ""Cleaning products"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning""]",163.0,4.82,4.89,4.84,4.94,4.96,4.95,4.75,"['Mini fridge', 'Dedicated workspace', 'Smart lock', 'Body soap', 'Bed linens', 'Clothing storage', 'Shampoo', 'Shower gel', 'Paid parking lot off premises', 'Hot water', 'Hair dryer', 'Wine glasses', 'Refrigerator', 'HDTV with Netflix', 'Essentials', 'Fire extinguisher', 'Kitchen', 'Long term stays allowed', 'Iron', 'Smoke alarm', 'Shared beach access', 'Conditioner', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Microwave', 'Private entrance', 'Cleaning products', 'Elevator', 'Luggage dropoff allowed', 'Self check-in', 'Air conditioning']"
50548473,Leblon319 - Studio a duas quadras da praia,67481763,True,Leblon,Entire loft,"[""Coffee maker: drip coffee maker"", ""Mini fridge"", ""Building staff"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Dining table"", ""Paid street parking off premises"", ""HDTV with Chromecast"", ""Electric stove"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Room-darkening shades"", ""Blender"", ""Essentials"", ""Kitchen"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Shared beach access"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Microwave"", ""Cleaning products"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in""]",242.0,4.85,4.88,4.91,4.95,4.96,4.98,4.79,"['Coffee maker: drip coffee maker', 'Mini fridge', 'Building staff', 'Body soap', 'Bed linens', 'Clothing storage', 'Dining table', 'Paid street parking off premises', 'HDTV with Chromecast', 'Electric stove', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Hangers', 'Room-darkening shades', 'Blender', 'Essentials', 'Kitchen', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Shared beach access', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Microwave', 'Cleaning products', 'Elevator', 'Luggage dropoff allowed', 'Self check-in']"
50268526,Apê da Dias: 3 quartos. Visite insta: @apedadias.,238667658,True,Leblon,Entire rental unit,"[""Coffee maker: drip coffee maker"", ""Dedicated workspace"", ""Paid parking garage off premises"", ""Game console: PS3"", ""Body soap"", ""Bed linens"", ""Shower gel"", ""Bluetooth sound system"", ""Dining table"", ""Host greets you"", ""Trash compactor"", ""Piano"", ""Laundromat nearby"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Stainless steel gas stove"", ""Blender"", ""Children\u2019s dinnerware"", ""Exterior security cameras on property"", ""Essentials"", ""Ceiling fan"", ""Kitchen"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Drying rack for clothing"", ""Shared beach access"", ""Clothing storage: wardrobe and dresser"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Free street parking"", ""Eletrolux refrigerator"", ""32 inch HDTV with Chromecast, Netflix"", ""Microwave"", ""Private entrance"", ""Stainless steel oven"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator""]",688.0,4.98,4.97,4.92,4.9,4.95,4.96,4.93,"['Coffee maker: drip coffee maker', 'Dedicated workspace', 'Paid parking garage off premises', 'Game console: PS3', 'Body soap', 'Bed linens', 'Shower gel', 'Bluetooth sound system', 'Dining table', 'Host greets you', 'Trash compactor', 'Piano', 'Laundromat nearby', 'Coffee', 'Hot water', 'Hair dryer', 'Hangers', 'Wine glasses', 'Stainless steel gas stove', 'Blender', 'Children’s dinnerware', 'Exterior security cameras on property', 'Essentials', 'Ceiling fan', 'Kitchen', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Drying rack for clothing', 'Shared beach access', 'Clothing storage: wardrobe and dresser', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Free street parking', 'Eletrolux refrigerator', '32 inch HDTV with Chromecast, Netflix', 'Microwave', 'Private entrance', 'Stainless steel oven', 'Cleaning products', 'Extra pillows and blankets', 'Elevator']"
